Company Name Billing,Company Name Shipping,Customer Num,PO Num,Dell Order Number,Master Inv Num,Invoice Num,Group Desc,Product Desc,Brand Desc,Item Num,Item Long Name,System Qty,Order Qty,Total Rev Retail USD,Total Rev Disc USD,Freight Charges,Sales Tax USD,Vat Amt Local Currency,Order Status Desc,Order Date,Ship By Date,Shipped Date,Inv Date,Service Tags
CLINICAL PATHOLOGY LABORATORIE,CPL,137995733,CPL83449,719887966,XJKCRX7K3,,CS Software and Peripherals,TVs,UNKNOWN,468-4398,Late Fee Assessment,0,1,$3.00,$10.00,$0.00,$0.00,0.00,Invoiced,11/6/2014,11/12/2014,11/6/2014,11/6/2014,
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL84338,721776421,XJKDP7C14,,CS Software and Peripherals,TVs,UNKNOWN,468-4398,Late Fee Assessment,0,1,$3.00,$23.00,$0.00,$0.00,0.00,Invoiced,11/10/2014,11/14/2014,11/10/2014,11/10/2014,
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL90527,722449929,XJKFC78N2,,Desktops,OptiPlex Desktops,OPTIPLEX 9020,210-AAOZ,OptiPlex 9020 Small Form Factor,2,2,"$2,559.95","$1,420.04",$0.00,$0.00,0.00,Invoiced,11/11/2014,11/13/2014,11/11/2014,11/11/2014,"D5W1Q22,D5XZP22"
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL89989,722454416,XJKFC6JF5,,Desktops,OptiPlex Desktops,OPTIPLEX 9020,210-AAOZ,OptiPlex 9020 Small Form Factor,4,4,"$5,119.89","$2,840.08",$0.00,$0.00,0.00,Invoiced,11/11/2014,11/13/2014,11/11/2014,11/11/2014,"CJVTP22,CJWPP22,D6SPP22,D6WQP22"
CLINICAL PATHOLOGY LABORATORIE,CPL,137995733,CPL84487,723898645,XJKFX3X91,,CS Software and Peripherals,TVs,UNKNOWN,468-4398,Late Fee Assessment,0,1,$3.00,$11.00,$0.00,$0.00,0.00,Invoiced,11/13/2014,11/19/2014,11/13/2014,11/13/2014,
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL84489,723899486,XJKFX3759,,CS Software and Peripherals,TVs,UNKNOWN,468-4398,Late Fee Assessment,0,1,$3.00,$46.00,$0.00,$0.00,0.00,Invoiced,11/13/2014,11/19/2014,11/13/2014,11/13/2014,
CLINICAL PATHOLOGY LABORATORIE,CLINICAL PATHOLOGY LABS,137995733,CPL91338,725033597,XJKJX7N98,,Desktops,OptiPlex Desktops,OPTIPLEX 9020,210-AAOZ,OptiPlex 9020 Small Form Factor,1,1,"$1,251.40",$710.02,$0.00,$0.00,0.00,Invoiced,11/14/2014,11/18/2014,11/17/2014,11/17/2014,GM0JP22
CLINICAL PATHOLOGY LABORATORIE,CPL,137995733,CPL91449,726222876,XJKKK5NT7,,Desktops,OptiPlex Desktops,OPTIPLEX 9020,210-AAOZ,OptiPlex 9020 Small Form Factor,1,1,"$1,251.40",$710.02,$0.00,$0.00,0.00,Invoiced,11/17/2014,11/19/2014,11/19/2014,11/19/2014,CGSPP22
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL91488,726223338,XJKKK6KJ5,,Desktops,OptiPlex Desktops,OPTIPLEX 9020,210-AAOZ,OptiPlex 9020 Small Form Factor,1,1,"$1,251.40",$710.02,$0.00,$0.00,0.00,Invoiced,11/17/2014,11/19/2014,11/19/2014,11/19/2014,CGW1Q22
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL91570,726546639,XJKKK5PC1,,Desktops,OptiPlex Desktops,OPTIPLEX 9020,210-AAOZ,OptiPlex 9020 Small Form Factor,1,1,"$1,251.40",$710.02,$0.00,$0.00,0.00,Invoiced,11/18/2014,11/20/2014,11/19/2014,11/19/2014,CGBQP22
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL91572,726549062,XJKKK8326,,Desktops,OptiPlex Desktops,OPTIPLEX 9020,210-AAOZ,OptiPlex 9020 Small Form Factor,1,1,"$1,251.40",$710.02,$0.00,$0.00,0.00,Invoiced,11/18/2014,11/20/2014,11/19/2014,11/19/2014,CH4QP22
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL91572,726585496,XJKKK6X73,,Desktops,OptiPlex Desktops,OPTIPLEX 9020,210-AAOZ,OptiPlex 9020 Small Form Factor,1,1,"$1,251.40",$710.02,$0.00,$0.00,0.00,Invoiced,11/18/2014,11/20/2014,11/19/2014,11/19/2014,CHVTP22
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL90916,726709989,XJKM5CDK2,,Desktops,OptiPlex Desktops,OPTIPLEX 9020,210-AAOZ,OptiPlex 9020 Small Form Factor,1,1,"$1,251.40",$710.02,$0.00,$0.00,0.00,Invoiced,11/18/2014,11/20/2014,11/20/2014,11/20/2014,CH60Q22
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL91828,727698884,XJKPJW1X6,,EUC Mobility,Latitude,LATITUDE E7440,210-AAWJ,Latitude E7440,2,2,"$4,871.06","$2,617.88",$0.00,$0.00,0.00,Invoiced,11/19/2014,12/4/2014,11/27/2014,11/27/2014,"2M77P12,8L77P12"
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL91828,727698942,XJKM2C295,,CS SOFTWARE AND PERIPHERALS,DISPLAYS,DELL-BRANDED,857-BBBE,Dell 19 Monitor - P1914S,0,2,$499.98,$330.00,$0.00,$0.00,0.00,Invoiced,11/19/2014,12/8/2014,11/19/2014,11/20/2014,
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL81323,728245867,XJKM6CMX6,,CS Software and Peripherals,TVs,UNKNOWN,468-4398,Late Fee Assessment,0,1,$3.00,$33.00,$0.00,$0.00,0.00,Invoiced,11/20/2014,11/26/2014,11/20/2014,11/20/2014,
CLINICAL PATHOLOGY LABORATORIE,CLINICAL PATHOLOGY LABORATIES,137995733,CPL81892,728258738,XJKM7K9F5,,CS Software and Peripherals,TVs,UNKNOWN,468-4398,Late Fee Assessment,0,1,$3.00,$10.00,$0.00,$0.00,0.00,Invoiced,11/20/2014,11/26/2014,11/20/2014,11/20/2014,
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL81879,728267929,XJKM648F6,,CS Software and Peripherals,TVs,UNKNOWN,468-4398,Late Fee Assessment,0,1,$3.00,$10.00,$0.00,$0.00,0.00,Invoiced,11/20/2014,11/26/2014,11/20/2014,11/20/2014,
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL85231,728271509,XJKM71687,,CS Software and Peripherals,TVs,UNKNOWN,468-4398,Late Fee Assessment,0,1,$3.00,$11.00,$0.00,$0.00,0.00,Invoiced,11/20/2014,11/26/2014,11/20/2014,11/20/2014,
CLINICAL PATHOLOGY LABORATORIE,CPL,137995733,CPL81893,728298676,XJKM63M96,,CS Software and Peripherals,TVs,UNKNOWN,468-4398,Late Fee Assessment,0,1,$3.00,$31.00,$0.00,$0.00,0.00,Invoiced,11/20/2014,11/26/2014,11/20/2014,11/20/2014,
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL81881,728299047,XJKM63N41,,CS Software and Peripherals,TVs,UNKNOWN,468-4398,Late Fee Assessment,0,1,$3.00,$21.00,$0.00,$0.00,0.00,Invoiced,11/20/2014,11/26/2014,11/20/2014,11/20/2014,
CLINICAL PATHOLOGY LABORATORIE,CLINICAL PATHOLOGY LABORATIES,137995733,CPL86104,728983715,XJKMMPJC5,,CS Software and Peripherals,TVs,UNKNOWN,468-4398,Late Fee Assessment,0,1,$3.00,$11.00,$0.00,$0.00,0.00,Invoiced,11/21/2014,11/28/2014,11/21/2014,11/21/2014,
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL86058,729001954,XJKMMPW68,,CS Software and Peripherals,TVs,UNKNOWN,468-4398,Late Fee Assessment,0,1,$3.00,$11.00,$0.00,$0.00,0.00,Invoiced,11/21/2014,11/28/2014,11/21/2014,11/21/2014,
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL84191,729004156,XJKMMPTX3,,CS Software and Peripherals,TVs,UNKNOWN,468-4398,Late Fee Assessment,0,1,$3.00,$11.00,$0.00,$0.00,0.00,Invoiced,11/21/2014,11/28/2014,11/21/2014,11/21/2014,
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL92382,729167060,XJKN28W94,,Desktops,OptiPlex Desktops,OPTIPLEX 9020,210-AAOZ,OptiPlex 9020 Small Form Factor,2,2,"$2,502.80","$1,420.04",$0.00,$0.00,0.00,Invoiced,11/21/2014,11/25/2014,11/22/2014,11/23/2014,"CSHRP22,CT3ZP22"
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL92391,729173506,XJKN266W7,,Desktops,OptiPlex Desktops,OPTIPLEX 9020,210-AAOZ,OptiPlex 9020 Small Form Factor,1,1,"$1,251.40",$710.02,$0.00,$0.00,0.00,Invoiced,11/21/2014,11/25/2014,11/22/2014,11/23/2014,CHFZP22
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL90886,730120017,XJKX1TNW3,,Tablet Devices,Tablets,VENUE 11 PRO,210-ABEJ,Tablet Venue 11 Pro,1,1,$617.00,$453.56,$0.00,$0.00,0.00,Invoiced,11/24/2014,12/15/2014,12/5/2014,12/5/2014,D7WJR02
CLINICAL PATHOLOGY LABORATORIE,CLINICAL PATHOLOGY LABORATIES,137995733,CPL92670,730376379,XJKNNT723,,Desktops,OptiPlex Desktops,OPTIPLEX 9020,210-AAOZ,OptiPlex 9020 Small Form Factor,1,1,"$1,251.40",$710.02,$0.00,$0.00,0.00,Invoiced,11/24/2014,11/26/2014,11/25/2014,11/25/2014,4LLZR22
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL92674,730376676,XJKNPNKM5,,Desktops,OptiPlex Desktops,OPTIPLEX 9020,210-AAOZ,OptiPlex 9020 Small Form Factor,1,1,"$1,251.40",$710.02,$0.00,$0.00,0.00,Invoiced,11/24/2014,11/26/2014,11/25/2014,11/25/2014,CS2ZP22
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL92698,731087645,XJKP84TP9,,Desktops,OptiPlex Desktops,OPTIPLEX 9020,210-AAOZ,OptiPlex 9020 Small Form Factor,1,1,"$1,251.40",$710.02,$0.00,$0.00,0.00,Invoiced,11/25/2014,11/28/2014,11/26/2014,11/26/2014,3RWJR22
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL92698,731088080,XJKP7JDF9,,Desktops,OptiPlex Desktops,OPTIPLEX 9020,210-AAOZ,OptiPlex 9020 Small Form Factor,1,1,"$1,251.40",$710.02,$0.00,$0.00,0.00,Invoiced,11/25/2014,11/28/2014,11/26/2014,11/26/2014,3RVZR22
CLINICAL PATHOLOGY LABORATORIE,CLINICAL PATHOLOGY LABORATIES,137995733,CPL83401,732422296,XJKPJ7189,,CS Software and Peripherals,TVs,UNKNOWN,468-4398,Late Fee Assessment,0,1,$3.00,$10.00,$0.00,$0.00,0.00,Invoiced,11/27/2014,12/3/2014,11/27/2014,11/27/2014,
CLINICAL PATHOLOGY LABORATORIE,CPL,137995733,CPL83398,732599473,XJKPK1J22,,CS Software and Peripherals,TVs,UNKNOWN,468-4398,Late Fee Assessment,0,1,$3.00,$21.00,$0.00,$0.00,0.00,Invoiced,11/27/2014,12/3/2014,11/27/2014,11/27/2014,
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL82186,733248906,XJKPR59K3,,CS Software and Peripherals,TVs,UNKNOWN,468-4398,Late Fee Assessment,0,1,$3.00,$6.00,$0.00,$0.00,0.00,Invoiced,11/28/2014,12/4/2014,11/28/2014,11/28/2014,
CLINICAL PATHOLOGY LABORATORIE,CPL,137995733,CPL83449,735107167,XJKRX7C25,,CS Software and Peripherals,TVs,UNKNOWN,468-4398,Late Fee Assessment,0,1,$3.00,$10.00,$0.00,$0.00,0.00,Invoiced,12/1/2014,12/5/2014,12/1/2014,12/1/2014,
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL93256,735288561,XJKT914X3,,CS SOFTWARE AND PERIPHERALS,CLIENT PERIPHERALS,DELL-BRANDED,452-BBID,Latitude E-Docking Spacer Customer Kit,0,1,$9.99,$7.69,$0.00,$0.00,0.00,Invoiced,12/1/2014,12/2/2014,12/2/2014,12/2/2014,
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL93265,736450137,XJKWC61T2,,Desktops,OptiPlex Desktops,OPTIPLEX 9020,210-AAOZ,OptiPlex 9020 Small Form Factor,1,1,"$1,251.40",$710.02,$0.00,$0.00,0.00,Invoiced,12/2/2014,12/4/2014,12/3/2014,12/3/2014,427ZR22
CLINICAL PATHOLOGY LABORATORIE,CPL,137995733,CPL93528,738239249,XJKWWN468,,Desktops,OptiPlex Desktops,OPTIPLEX 9020,210-AAOZ,OptiPlex 9020 Small Form Factor,3,3,"$3,754.20","$2,130.06",$0.00,$0.00,0.00,Invoiced,12/4/2014,12/8/2014,12/4/2014,12/4/2014,"4F3MR22,4LS0S22,4NRPR22"
CLINICAL PATHOLOGY LABORATORIE,CLINICAL PATHOLOGY LABS,137995733,CPL93836,738278858,XJKWXP812,,Desktops,OptiPlex Desktops,OPTIPLEX 9020,210-AAOZ,OptiPlex 9020 Small Form Factor,1,1,"$1,251.40",$710.02,$0.00,$0.00,0.00,Invoiced,12/4/2014,12/8/2014,12/4/2014,12/4/2014,4FCQR22
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL93851,738353610,XJKX1WN87,,Desktops,OptiPlex Desktops,OPTIPLEX 9020,210-AAOZ,OptiPlex 9020 Small Form Factor,1,1,"$1,251.40",$710.02,$0.00,$0.00,0.00,Invoiced,12/4/2014,12/8/2014,12/5/2014,12/5/2014,506MR22
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL93865,738380761,XJM2M3RK6,,EUC Mobility,Latitude,LATITUDE E7440,210-AAWJ,Latitude E7440,1,1,"$2,435.53","$1,308.94",$0.00,$0.00,0.00,Invoiced,12/4/2014,12/18/2014,12/11/2014,12/11/2014,2T4WP12
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL84338,738930979,XJKX4P615,,CS Software and Peripherals,TVs,UNKNOWN,468-4398,Late Fee Assessment,0,1,$3.00,$23.00,$0.00,$0.00,0.00,Invoiced,12/5/2014,12/11/2014,12/5/2014,12/5/2014,
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL94078,740180209,XJM17KN83,,Desktops,OptiPlex Desktops,OPTIPLEX 9020,210-AAOZ,OptiPlex 9020 Small Form Factor,1,1,"$1,251.40",$710.02,$0.00,$0.00,0.00,Invoiced,12/8/2014,12/10/2014,12/9/2014,12/9/2014,4JVLR22
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL94218,740717810,XJM1P48C6,,Desktops,OptiPlex Desktops,OPTIPLEX 9020,210-AAOZ,OptiPlex 9020 Small Form Factor,1,1,"$1,251.40",$710.02,$0.00,$0.00,0.00,Invoiced,12/8/2014,12/10/2014,12/9/2014,12/9/2014,JZB1Q22
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL84489,741058867,XJM1D4F19,,CS Software and Peripherals,TVs,UNKNOWN,468-4398,Late Fee Assessment,0,1,$3.00,$46.00,$0.00,$0.00,0.00,Invoiced,12/9/2014,12/15/2014,12/9/2014,12/9/2014,
CLINICAL PATHOLOGY LABORATORIE,CPL,137995733,CPL84487,741088427,XJM1D5488,,CS Software and Peripherals,TVs,UNKNOWN,468-4398,Late Fee Assessment,0,1,$3.00,$11.00,$0.00,$0.00,0.00,Invoiced,12/9/2014,12/15/2014,12/9/2014,12/9/2014,
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL93932,741356204,XJM1TPF63,,Desktops,OptiPlex Desktops,OPTIPLEX 9020,210-AAOZ,OptiPlex 9020 Small Form Factor,5,5,"$6,257.01","$3,550.10",$0.00,$0.00,0.00,Invoiced,12/9/2014,12/11/2014,12/10/2014,12/10/2014,"4WWMR22,4XZPR22,5041S22,506NR22,50F0S22"
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL88901,742954437,XJM2F5D36,,CS Software and Peripherals,TVs,UNKNOWN,468-4398,Late Fee Assessment,0,1,$3.00,$11.00,$0.00,$0.00,0.00,Invoiced,12/11/2014,12/17/2014,12/11/2014,12/11/2014,
CLINICAL PATHOLOGY LABORATORIE,CPL,137995733,CPL88878,742955145,XJM2F5DX5,,CS Software and Peripherals,TVs,UNKNOWN,468-4398,Late Fee Assessment,0,1,$3.00,$11.00,$0.00,$0.00,0.00,Invoiced,12/11/2014,12/17/2014,12/11/2014,12/11/2014,
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL95491,746508288,XJM587P29,,Desktops,OptiPlex Desktops,OPTIPLEX 9020,210-AAOZ,OptiPlex 9020 Small Form Factor,1,1,"$1,251.40",$710.02,$0.00,$0.00,0.00,Invoiced,12/17/2014,12/19/2014,12/18/2014,12/18/2014,CPLRR22
CLINICAL PATHOLOGY LABORATORIE,CLINICAL PATHOLOGY LABORATIES,137995733,CPL81892,746671649,XJM4NJT87,,CS Software and Peripherals,TVs,UNKNOWN,468-4398,Late Fee Assessment,0,1,$3.00,$10.00,$0.00,$0.00,0.00,Invoiced,12/17/2014,12/23/2014,12/17/2014,12/17/2014,
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL81879,746678768,XJM4NKJW6,,CS Software and Peripherals,TVs,UNKNOWN,468-4398,Late Fee Assessment,0,1,$3.00,$10.00,$0.00,$0.00,0.00,Invoiced,12/17/2014,12/23/2014,12/17/2014,12/17/2014,
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL81881,747136667,XJM5CFJ63,,CS Software and Peripherals,TVs,UNKNOWN,468-4398,Late Fee Assessment,0,1,$3.00,$21.00,$0.00,$0.00,0.00,Invoiced,12/18/2014,12/26/2014,12/19/2014,12/19/2014,
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL81323,747141790,XJM5CDJK9,,CS Software and Peripherals,TVs,UNKNOWN,468-4398,Late Fee Assessment,0,1,$3.00,$33.00,$0.00,$0.00,0.00,Invoiced,12/18/2014,12/26/2014,12/19/2014,12/19/2014,
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL95672,748056781,XJM5T6D52,,Desktops,OptiPlex Desktops,OPTIPLEX 9020,210-AAOZ,OptiPlex 9020 Small Form Factor,1,1,"$1,251.40",$710.02,$0.00,$0.00,0.00,Invoiced,12/19/2014,12/23/2014,12/19/2014,12/19/2014,BL81S22
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL95674,748215759,XJM633P28,,Desktops,OptiPlex Desktops,OPTIPLEX 9020,210-AAOZ,OptiPlex 9020 Small Form Factor,1,1,"$1,251.40",$710.02,$0.00,$0.00,0.00,Invoiced,12/19/2014,12/23/2014,12/21/2014,12/21/2014,BN40S22
CLINICAL PATHOLOGY LABORATORIE,CLINICAL PATHOLOGY LABORATIES,137995733,CPL95675,748221773,XJM633PC2,,Desktops,OptiPlex Desktops,OPTIPLEX 9020,210-AAOZ,OptiPlex 9020 Small Form Factor,1,1,"$1,251.40",$710.02,$0.00,$0.00,0.00,Invoiced,12/19/2014,12/23/2014,12/21/2014,12/21/2014,BP50S22
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL95676,748224496,XJM633NR1,,Desktops,OptiPlex Desktops,OPTIPLEX 9020,210-AAOZ,OptiPlex 9020 Small Form Factor,2,2,"$2,502.80","$1,420.04",$0.00,$0.00,0.00,Invoiced,12/19/2014,12/23/2014,12/21/2014,12/21/2014,"BNC0S22,BP9LR22"
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL95678,748225584,XJM633ND6,,Desktops,OptiPlex Desktops,OPTIPLEX 9020,210-AAOZ,OptiPlex 9020 Small Form Factor,1,1,"$1,251.40",$710.02,$0.00,$0.00,0.00,Invoiced,12/19/2014,12/23/2014,12/21/2014,12/21/2014,BP91S22
CLINICAL PATHOLOGY LABORATORIE,CPL,137995733,CPL95679,748237969,XJM633N66,,Desktops,OptiPlex Desktops,OPTIPLEX 9020,210-AAOZ,OptiPlex 9020 Small Form Factor,1,1,"$1,251.40",$710.02,$0.00,$0.00,0.00,Invoiced,12/19/2014,12/23/2014,12/21/2014,12/21/2014,BN20S22
CLINICAL PATHOLOGY LABORATORIE,CPL,137995733,CPL81893,748973886,XJM6FFT38,,CS Software and Peripherals,TVs,UNKNOWN,468-4398,Late Fee Assessment,0,1,$3.00,$31.00,$0.00,$0.00,0.00,Invoiced,12/22/2014,12/30/2014,12/23/2014,12/23/2014,
CLINICAL PATHOLOGY LABORATORIE,CPL,137995733,CPL89089,748989957,XJM6FMWD3,,CS Software and Peripherals,TVs,UNKNOWN,468-4398,Late Fee Assessment,0,1,$3.00,$11.00,$0.00,$0.00,0.00,Invoiced,12/22/2014,12/30/2014,12/23/2014,12/23/2014,
CLINICAL PATHOLOGY LABORATORIE,CLINICAL PATHOLOGY LABS,137995733,CPL95944,751393238,XJM9WRX72,,EUC Mobility,Latitude,LATITUDE E7440,210-AAWJ,Latitude E7440,2,2,"$4,871.06","$2,617.88",$0.00,$0.00,0.00,Invoiced,12/29/2014,1/19/2015,1/7/2015,1/7/2015,"4LDKK32,B9KKK32"
CLINICAL PATHOLOGY LABORATORIE,CLINICAL PATHOLOGY LABS,137995733,CPL95944,751393345,XJM7R4N12,,Desktops,OptiPlex Desktops,OPTIPLEX 9020,210-AAOZ,OptiPlex 9020 Small Form Factor,2,2,"$2,502.80","$1,420.04",$0.00,$0.00,0.00,Invoiced,12/29/2014,12/31/2014,12/30/2014,12/30/2014,"CPJYQ22,CPLSQ22"
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL96824,751829538,XJM853C53,,Desktops,OptiPlex Desktops,OPTIPLEX 9020,210-AAOZ,OptiPlex 9020 Small Form Factor,2,2,"$2,502.80","$1,420.04",$0.00,$0.00,0.00,Invoiced,12/30/2014,1/2/2015,12/31/2014,12/31/2014,"8LDT322,J0CV322"
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL96845,751833340,XJM852WD8,,Desktops,OptiPlex Desktops,OPTIPLEX 9020,210-AAOZ,OptiPlex 9020 Small Form Factor,1,1,"$1,251.40",$710.02,$0.00,$0.00,0.00,Invoiced,12/30/2014,1/2/2015,12/31/2014,12/31/2014,CKDT322
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL96909,752066098,XJM853J84,,Desktops,OptiPlex Desktops,OPTIPLEX 9020,210-AAOZ,OptiPlex 9020 Small Form Factor,2,2,"$2,502.80","$1,420.04",$0.00,$0.00,0.00,Invoiced,12/30/2014,1/2/2015,12/31/2014,12/31/2014,"C9DY322,FV9X322"
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL96954,752405510,XJM8FXW63,,Desktops,OptiPlex Desktops,OPTIPLEX 9020,210-AAOZ,OptiPlex 9020 Small Form Factor,2,2,"$2,502.80","$1,420.04",$0.00,$0.00,0.00,Invoiced,12/31/2014,1/5/2015,1/2/2015,1/2/2015,"BNVJR22,BNZLR22"
CLINICAL PATHOLOGY LABORATORIE,CLINICAL PATHOLOGY LABORATIES,137995733,CPL96955,752407961,XJM8F9N86,,Desktops,OptiPlex Desktops,OPTIPLEX 9020,210-AAOZ,OptiPlex 9020 Small Form Factor,1,1,"$1,251.40",$710.02,$0.00,$0.00,0.00,Invoiced,12/31/2014,1/5/2015,1/2/2015,1/2/2015,BNVLR22
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL84338,753405170,XJM8RN616,,CS Software and Peripherals,TVs,UNKNOWN,468-4398,Late Fee Assessment,0,1,$3.00,$23.00,$0.00,$0.00,0.00,Invoiced,1/4/2015,1/8/2015,1/4/2015,1/4/2015,
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL97472,754700579,XJMDM9XF5,,EUC Mobility,Latitude,LATITUDE E7440,210-AAWJ,Latitude E7440,1,1,"$2,435.53","$1,308.94",$0.00,$0.00,0.00,Invoiced,1/6/2015,1/20/2015,1/13/2015,1/13/2015,7LBNK12
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL88901,754812697,XJM9JXX96,,CS Software and Peripherals,TVs,UNKNOWN,468-4398,Late Fee Assessment,0,1,$3.00,$11.00,$0.00,$0.00,0.00,Invoiced,1/6/2015,1/12/2015,1/6/2015,1/6/2015,
CLINICAL PATHOLOGY LABORATORIE,CPL,137995733,CPL88878,754842785,XJM9KFWX2,,CS Software and Peripherals,TVs,UNKNOWN,468-4398,Late Fee Assessment,0,1,$3.00,$11.00,$0.00,$0.00,0.00,Invoiced,1/6/2015,1/12/2015,1/7/2015,1/7/2015,
CLINICAL PATHOLOGY LABORATORIE,CPL,137995733,CPL84487,755206352,XJM9RX9J5,,CS Software and Peripherals,TVs,UNKNOWN,468-4398,Late Fee Assessment,0,1,$3.00,$11.00,$0.00,$0.00,0.00,Invoiced,1/7/2015,1/13/2015,1/7/2015,1/7/2015,
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL84489,755206675,XJM9RX4X3,,CS Software and Peripherals,TVs,UNKNOWN,468-4398,Late Fee Assessment,0,1,$3.00,$46.00,$0.00,$0.00,0.00,Invoiced,1/7/2015,1/13/2015,1/7/2015,1/7/2015,
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL97815,755725039,XJMFKCNF8,,EUC Mobility,Latitude,LATITUDE E7440,210-AAWJ,Latitude E7440,1,1,"$2,660.53","$1,483.94",$0.00,$0.00,0.00,Invoiced,1/8/2015,1/22/2015,1/16/2015,1/16/2015,35QPK12
CLINICAL PATHOLOGY LABORATORIE,CPL,137995733,CPL89089,757454323,XJMD1XKF6,,CS Software and Peripherals,TVs,UNKNOWN,468-4398,Late Fee Assessment,0,1,$3.00,$11.00,$0.00,$0.00,0.00,Invoiced,1/12/2015,1/16/2015,1/12/2015,1/12/2015,
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL97871,757556101,XJMD7T791,,Desktops,OptiPlex Desktops,OPTIPLEX 9020,210-AAOZ,OptiPlex 9020 Small Form Factor,1,1,"$1,251.40",$710.02,$0.00,$0.00,0.00,Invoiced,1/12/2015,1/14/2015,1/13/2015,1/13/2015,BPKKR22
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL98338,757724592,XJMJ3KWF7,,Tablet Devices,Tablets,VENUE 11 PRO,210-ABEJ,Tablet Venue 11 Pro,1,1,$814.27,$553.70,$0.00,$0.00,0.00,Invoiced,1/12/2015,1/26/2015,1/18/2015,1/18/2015,D37QR02
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL98423,758190298,XJMDNF437,,Desktops,OptiPlex Desktops,OPTIPLEX 9020,210-AAOZ,OptiPlex 9020 Small Form Factor,1,1,"$1,251.40",$710.02,$0.00,$0.00,0.00,Invoiced,1/13/2015,1/15/2015,1/14/2015,1/14/2015,BNG1S22
CLINICAL PATHOLOGY LABORATORIE,CPL SRL,137995733,CPL98430,758277699,XJMDKWWC3,,Desktops,OptiPlex Desktops,OPTIPLEX 9020,210-AAOZ,OptiPlex 9020 Small Form Factor,1,1,"$1,251.40",$710.02,$0.00,$0.00,0.00,Invoiced,1/13/2015,1/15/2015,1/13/2015,1/13/2015,BNBZR22
